year,month,day,hour,value
2012,5,12,7,128
2012,5,12,8,141
2012,5,12,9,149
2012,5,12,10,153
2012,5,12,11,135
2012,5,12,12,56
2012,5,12,13,51
2012,5,12,14,38
2012,5,12,15,28
2012,5,12,16,29
2012,5,12,17,78
2012,5,12,18,87
2012,5,12,19,80
2012,5,12,20,83
2012,5,12,21,85
2012,5,12,22,124
2012,5,12,23,122
2012,5,13,0,130
2012,5,13,1,121
2012,5,13,2,138
2012,5,13,3,157
2012,5,13,4,164
2012,5,13,5,170
2012,5,13,6,189
2012,5,13,7,186
2012,5,13,8,185
2012,5,13,9,193
2012,5,13,10,212
2012,5,13,11,191
2012,5,13,12,194
2012,5,13,13,124
2012,5,13,14,103
2012,5,13,15,100
2012,5,13,16,66
2012,5,13,17,55
2012,5,13,18,84
2012,5,13,19,78
2012,5,13,20,84
2012,5,13,21,164
2012,5,13,22,94
2012,5,13,23,99
2012,5,14,0,96
2012,5,14,1,83
2012,5,14,2,70
2012,5,14,3,70
2012,5,14,4,69
2012,5,14,5,69
2012,5,14,6,71
2012,5,14,7,61
2012,5,14,8,31
2012,5,14,9,26
2012,5,14,10,52
2012,5,14,11,53
2012,5,14,12,52
2012,5,14,13,50
2012,5,14,14,37
2012,5,14,15,33
2012,5,14,16,30
2012,5,14,17,16
2012,5,14,18,15
2012,5,14,19,14
2012,5,14,20,15
2012,5,14,21,26
2012,5,14,22,37
2012,5,14,23,37
2012,5,15,0,43
2012,5,15,1,44
2012,5,15,2,36
2012,5,15,3,47
2012,5,15,4,46
2012,5,15,5,51
2012,5,15,6,51
2012,5,15,7,41
2012,5,15,8,37
2012,5,15,9,33
2012,5,15,10,38
2012,5,15,11,42
2012,5,15,12,27
2012,5,15,13,38
2012,5,15,14,37
2012,5,15,15,28
2012,5,15,16,16
2012,5,15,17,22
2012,5,15,18,16
2012,5,15,19,19
2012,5,15,20,12
2012,5,15,21,22
2012,5,15,22,36
2012,5,15,23,31
2012,5,16,0,40
2012,5,16,1,51
2012,5,16,2,32
2012,5,16,3,43
2012,5,16,4,44
2012,5,16,5,18
2012,5,16,6,15
2012,5,16,7,15
2012,5,16,8,19
2012,5,16,9,25
2012,5,16,10,20
2012,5,16,11,22
2012,5,16,12,18
2012,5,16,13,24
2012,5,16,14,22
2012,5,16,15,30
2012,5,16,16,28
2012,5,16,17,33
2012,5,16,18,25
2012,5,16,19,27
2012,5,16,20,32
2012,5,16,21,38
2012,5,16,22,32
2012,5,16,23,28
2012,5,17,0,38
2012,5,17,1,40
2012,5,17,2,36
2012,5,17,3,44
2012,5,17,4,58
2012,5,17,5,50
2012,5,17,6,47
2012,5,17,7,58
2012,5,17,8,73
2012,5,17,9,73
2012,5,17,10,87
2012,5,17,11,102
2012,5,17,12,79
2012,5,17,13,92
2012,5,17,14,66
2012,5,17,15,67
2012,5,17,16,85
2012,5,17,17,54
2012,5,17,18,50
2012,5,17,19,42
2012,5,17,20,25
2012,5,17,21,27
2012,5,17,22,27
2012,5,17,23,27
2012,5,18,0,34
2012,5,18,1,32
2012,5,18,2,28
2012,5,18,3,35
2012,5,18,4,45
2012,5,18,5,52
2012,5,18,6,55
2012,5,18,7,67
2012,5,18,8,69
2012,5,18,9,72
2012,5,18,10,85
2012,5,18,11,107
2012,5,18,12,106
2012,5,18,13,136
2012,5,18,14,134
2012,5,18,15,127
2012,5,18,16,125
2012,5,18,17,108
2012,5,18,18,122
2012,5,18,19,130
2012,5,18,20,138
2012,5,18,21,129
2012,5,18,22,136
2012,5,18,23,140
2012,5,19,0,146
2012,5,19,1,137
2012,5,19,2,139
2012,5,19,3,123
2012,5,19,4,136
2012,5,19,5,140
2012,5,19,6,150
2012,5,19,7,160
2012,5,19,8,151
2012,5,19,9,156
2012,5,19,10,159
2012,5,19,11,298
2012,5,19,12,164
2012,5,19,13,164
2012,5,19,14,162
2012,5,19,15,163
2012,5,19,16,154
2012,5,19,17,147
2012,5,19,18,136
2012,5,19,19,128
2012,5,21,12,137
2012,5,21,13,157
2012,5,21,14,164
2012,5,21,15,167
2012,5,21,16,165
2012,5,21,17,136
2012,5,21,18,123
2012,5,21,19,116
2012,5,21,20,119
2012,5,21,21,135
2012,5,21,22,155
2012,5,21,23,168
2012,5,22,0,170
2012,5,22,1,145
2012,5,22,2,93
2012,5,22,3,86
2012,5,22,4,75
2012,5,22,5,90
2012,5,22,6,102
2012,5,22,7,98
2012,5,22,8,94
2012,5,22,9,90
2012,5,22,10,86
2012,5,22,11,82
2012,5,22,12,77
2012,5,22,13,73
2012,5,22,14,69
2012,5,22,15,65
2012,5,22,16,61
2012,5,22,17,50
2012,5,22,18,61
2012,5,22,19,58
2012,5,22,20,68
2012,5,22,21,72
2012,5,22,22,117
2012,5,22,23,129
2012,5,23,0,132
2012,5,23,1,107
2012,5,23,2,85
2012,5,23,3,52
2012,5,23,4,19
2012,5,23,5,15
2012,5,23,6,17
2012,5,23,7,13
2012,5,23,8,13
2012,5,23,9,12
2012,5,23,10,10
2012,5,23,11,15
2012,5,23,12,12
2012,5,23,13,11
2012,5,23,14,17
2012,5,23,15,16
2012,5,23,16,15
2012,5,23,17,19
2012,5,23,18,23
2012,5,23,19,34
2012,5,23,20,30
2012,5,23,21,35
2012,5,23,22,40
2012,5,23,23,49
2012,5,24,0,51
2012,5,24,1,47
2012,5,24,2,51
2012,5,24,3,65
2012,5,24,4,80
2012,5,24,5,63
2012,5,24,6,52
2012,5,24,7,48
2012,5,24,8,33
2012,5,24,9,57
2012,5,24,10,33
2012,5,24,11,25
2012,5,24,12,17
2012,5,24,13,10
2012,5,24,14,6
2012,5,24,15,8
2012,5,24,16,6
2012,5,24,17,6
2012,5,24,18,19
2012,5,24,19,17
2012,5,24,20,16
2012,5,24,21,19
2012,5,24,22,31
2012,5,24,23,56
2012,5,25,0,69
2012,5,25,1,91
2012,5,25,2,84
2012,5,25,3,70
2012,5,25,4,48
2012,5,25,5,48
2012,5,25,6,30
2012,5,25,7,15
2012,5,25,8,22
2012,5,25,9,22
2012,5,25,10,39
2012,5,25,11,48
2012,5,25,12,49
2012,5,25,13,72
2012,5,25,14,73
2012,5,25,15,66
2012,5,25,16,63
2012,5,25,17,27
2012,5,25,18,31
2012,5,25,19,39
2012,5,25,20,42
2012,5,25,21,63
2012,5,25,22,83
2012,5,25,23,98
2012,5,26,0,99
2012,5,26,1,98
2012,5,26,2,98
2012,5,26,3,93
2012,5,26,4,95
2012,5,26,5,138
2012,5,26,6,144
2012,5,26,7,146
2012,5,26,8,156
2012,5,26,9,129
2012,5,26,10,122
2012,5,26,11,104
2012,5,26,12,75
2012,5,26,13,67
2012,5,26,14,46
2012,5,26,15,27
2012,5,26,16,39
2012,5,26,17,32
2012,5,26,18,31
2012,5,26,19,31
2012,5,26,20,36
2012,5,26,21,28
2012,5,26,22,43
2012,5,26,23,56
2012,5,27,0,54
2012,5,27,1,53
2012,5,27,2,58
2012,5,27,3,63
2012,5,27,4,77
2012,5,27,5,79
2012,5,27,6,80
2012,5,27,7,84
2012,5,27,8,101
2012,5,27,9,104
2012,5,27,10,105
2012,5,27,11,134
2012,5,27,12,162
2012,5,27,13,147
2012,5,27,14,133
2012,5,27,15,136
2012,5,27,16,144
2012,5,27,17,149
2012,5,27,18,151
2012,5,27,19,140
2012,5,27,20,138
2012,5,27,21,152
2012,5,27,22,158
2012,5,27,23,139
2012,5,28,0,124
2012,5,28,1,120
2012,5,28,2,133
2012,5,28,3,135
2012,5,28,4,125
2012,5,28,5,137
2012,5,28,6,146
2012,5,28,7,137
2012,5,28,8,131
2012,5,28,9,125
2012,5,28,10,130
2012,5,28,11,136
2012,5,28,12,143
2012,5,28,13,149
2012,5,28,14,152
2012,5,28,15,144
2012,5,28,16,105
2012,5,28,17,87
2012,5,28,18,82
2012,5,28,19,104
2012,5,28,20,125
2012,5,28,21,138
2012,5,28,22,150
2012,5,28,23,134
2012,5,29,0,94
2012,5,29,1,89
2012,5,29,2,97
2012,5,29,3,94
2012,5,29,4,96
2012,5,29,5,101
2012,5,29,6,86
2012,5,29,7,94
2012,5,29,8,102
2012,5,29,9,96
2012,5,29,10,99
2012,5,29,11,104
2012,5,29,12,99
2012,5,29,13,93
2012,5,29,14,105
2012,5,29,15,76
2012,5,29,16,33
2012,5,29,17,26
2012,5,29,18,18
2012,5,29,19,15
2012,5,29,20,15
2012,5,29,21,22
2012,5,29,22,26
2012,5,29,23,15
2012,5,30,0,11
2012,5,30,1,8
2012,5,30,2,16
2012,5,30,3,12
2012,5,30,4,18
2012,5,30,5,14
2012,5,30,6,14
2012,5,30,7,9
2012,5,30,8,6
2012,5,30,9,5
2012,5,30,10,5
2012,5,30,11,6
2012,5,30,12,6
2012,5,30,13,8
2012,5,30,14,11
2012,5,30,15,10
2012,5,30,16,12
2012,5,30,17,14
2012,5,30,18,15
2012,5,30,19,9
2012,5,30,20,16
2012,5,30,21,27
2012,5,30,22,29
2012,5,30,23,43
2012,5,31,0,68
2012,5,31,1,67
2012,5,31,2,60
2012,5,31,3,71
2012,5,31,4,80
2012,5,31,5,122
2012,5,31,6,115
2012,5,31,7,103
2012,5,31,8,82
2012,5,31,9,88
2012,5,31,10,80
2012,5,31,11,87
2012,5,31,12,68
2012,5,31,13,53
2012,5,31,14,37
2012,5,31,15,38
2012,5,31,16,43
2012,5,31,17,51
2012,5,31,18,37
2012,5,31,19,46
2012,5,31,20,43
2012,5,31,21,48
2012,5,31,22,50
2012,5,31,23,40
2012,6,1,0,50
2012,6,1,1,51
2012,6,1,2,55
2012,6,1,3,63
2012,6,1,4,57
2012,6,1,5,58
2012,6,1,6,65
2012,6,1,7,55
2012,6,1,8,53
2012,6,1,9,54
2012,6,1,10,55
2012,6,1,11,55
2012,6,1,12,55
2012,6,1,13,55
2012,6,1,14,52
2012,6,1,15,66
2012,6,1,16,71
2012,6,1,17,83
2012,6,1,18,108
2012,6,1,19,115
2012,6,1,20,121
2012,6,1,21,138
2012,6,1,22,152
2012,6,1,23,151
2012,6,2,0,143
2012,6,2,1,144
2012,6,2,2,149
2012,6,2,3,143
2012,6,2,4,141
2012,6,2,5,145
2012,6,2,6,155
2012,6,2,7,189
2012,6,2,8,180
2012,6,2,9,185
2012,6,2,10,168
2012,6,2,11,158
2012,6,2,12,143
2012,6,2,13,108
2012,6,2,14,69
2012,6,2,15,63
2012,6,2,16,62
2012,6,2,17,63
2012,6,2,18,67
2012,6,2,19,71
2012,6,2,20,95
2012,6,2,21,117
2012,6,2,22,130
2012,6,2,23,146
2012,6,3,0,159
2012,6,3,1,168
2012,6,3,2,178
2012,6,3,3,175
2012,6,3,4,207
2012,6,3,5,233
2012,6,3,6,248
2012,6,3,7,244
2012,6,3,8,237
2012,6,3,9,239
2012,6,3,10,242
2012,6,3,11,246
2012,6,3,12,238
2012,6,3,13,206
2012,6,3,14,216
2012,6,3,15,261
2012,6,3,16,59
2012,6,3,17,39
2012,6,3,18,41
2012,6,3,19,57
2012,6,3,20,63
2012,6,3,21,92
2012,6,3,22,84
2012,6,3,23,80
2012,6,4,0,95
2012,6,4,1,120
2012,6,4,2,135
2012,6,4,3,140
2012,6,4,4,139
2012,6,4,5,141
2012,6,4,6,146
2012,6,4,7,161
2012,6,4,8,167
2012,6,4,9,164
2012,6,4,10,148
2012,6,4,11,135
2012,6,4,12,141
2012,6,4,13,143
2012,6,4,14,154
2012,6,4,15,118
2012,6,4,16,75
2012,6,4,17,66
2012,6,4,18,62
2012,6,4,19,74
2012,6,4,20,61
2012,6,4,21,52
2012,6,4,22,47
2012,6,4,23,56
2012,6,5,0,69
2012,6,5,1,70
2012,6,5,2,72
2012,6,5,3,86
2012,6,5,4,109
2012,6,5,5,97
2012,6,5,6,88
2012,6,5,7,87
2012,6,5,8,76
2012,6,5,9,42
2012,6,5,10,15
2012,6,5,11,13
2012,6,5,12,6
2012,6,5,13,5
2012,6,5,14,8
2012,6,5,15,8
2012,6,5,16,20
2012,6,5,17,47
2012,6,5,18,52
2012,6,5,19,54
2012,6,5,20,46
2012,6,5,21,57
2012,6,5,22,135
2012,6,5,23,166
2012,6,6,0,199
2012,6,6,1,237
2012,6,6,2,219
2012,6,6,3,148
2012,6,6,4,141
2012,6,6,5,122
2012,6,6,6,130
2012,6,6,7,148
2012,6,6,8,167
2012,6,6,9,194
2012,6,6,10,193
2012,6,6,11,191
2012,6,6,12,189
2012,6,6,13,205
2012,6,6,14,203
2012,6,6,15,204
2012,6,6,16,212
2012,6,6,17,168
2012,6,6,18,46
2012,6,6,19,49
2012,6,6,20,45
2012,6,6,21,50
2012,6,6,22,59
2012,6,6,23,56
2012,6,7,0,48
2012,6,7,1,50
2012,6,7,2,43
2012,6,7,3,49
2012,6,7,4,56
2012,6,7,5,50
2012,6,7,6,49
2012,6,7,7,45
2012,6,7,8,38
2012,6,7,9,44
2012,6,7,10,48
2012,6,7,11,50
2012,6,7,12,53
2012,6,7,13,55
2012,6,7,14,61
2012,6,7,15,87
2012,6,7,16,91
2012,6,7,17,101
2012,6,7,18,98
2012,6,7,19,87
2012,6,7,20,80
2012,6,7,21,108
2012,6,7,22,129
2012,6,7,23,29
2012,6,8,0,17
2012,6,8,1,23
2012,6,8,2,101
2012,6,8,3,99
2012,6,8,4,85
2012,6,8,5,90
2012,6,8,6,81
2012,6,8,7,82
2012,6,8,8,103
2012,6,8,9,107
2012,6,8,10,121
2012,6,8,11,111
2012,6,8,12,98
2012,6,8,13,82
2012,6,8,14,63
2012,6,8,15,56
2012,6,8,16,56
2012,6,8,17,33
2012,6,8,18,36
2012,6,8,19,46
2012,6,8,20,58
2012,6,8,21,74
2012,6,8,22,69
2012,6,8,23,73
2012,6,9,0,71
2012,6,9,1,82
2012,6,9,2,75
2012,6,9,3,93
2012,6,9,4,110
2012,6,9,5,161
2012,6,9,6,197
2012,6,9,7,189
2012,6,9,8,186
2012,6,9,9,192
2012,6,9,10,178
2012,6,9,11,181
2012,6,9,12,177
2012,6,9,13,178
2012,6,9,14,140
2012,6,9,15,116
2012,6,9,16,104
2012,6,9,17,66
2012,6,9,18,23
2012,6,9,19,29
2012,6,9,20,33
2012,6,9,21,32
2012,6,9,22,38
2012,6,9,23,34
2012,6,10,0,47
2012,6,10,1,33
2012,6,10,2,24
2012,6,10,3,8
2012,6,10,4,8
2012,6,10,5,7
2012,6,10,6,8
2012,6,10,7,10
2012,6,10,8,8
2012,6,10,9,13
2012,6,10,10,14
2012,6,10,11,9
2012,6,10,12,6
2012,6,10,13,7
2012,6,10,14,10
2012,6,10,15,10
2012,6,10,16,6
2012,6,10,17,2
2012,6,10,18,1
2012,6,10,19,7
2012,6,10,20,18
2012,6,10,21,18
2012,6,10,22,20
2012,6,10,23,21
2012,6,11,0,26
2012,6,11,1,27
2012,6,11,2,30
2012,6,11,3,33
2012,6,11,4,34
2012,6,11,5,37
2012,6,11,6,33
2012,6,11,7,54
2012,6,11,8,52
2012,6,11,9,38
2012,6,11,10,31
2012,6,11,11,13
2012,6,11,12,8
2012,6,11,13,15
2012,6,11,14,12
2012,6,11,15,16
2012,6,11,16,9
2012,6,11,17,13
2012,6,11,18,12
2012,6,11,19,12
2012,6,11,20,12
2012,6,11,21,22
2012,6,11,22,68
2012,6,11,23,75
2012,6,12,0,60
2012,6,12,1,75
2012,6,12,2,81
2012,6,12,3,71
2012,6,12,4,44
2012,6,12,5,23
2012,6,12,6,23
2012,6,12,7,24
2012,6,12,8,13
2012,6,12,9,11
2012,6,12,10,7
2012,6,12,11,4
2012,6,12,12,3
2012,6,12,13,4
2012,6,12,14,6
2012,6,12,15,7
2012,6,12,16,6
2012,6,12,17,5
2012,6,12,18,3
2012,6,12,19,15
2012,6,12,20,23
2012,6,12,21,10
2012,6,12,22,11
2012,6,12,23,7
2012,6,13,0,11
2012,6,13,1,10
2012,6,13,2,15
2012,6,13,3,29
2012,6,13,4,58
2012,6,13,5,73
2012,6,13,6,96
2012,6,13,7,112
2012,6,13,8,130
2012,6,13,9,135
2012,6,13,10,152
2012,6,13,11,148
2012,6,13,12,80
2012,6,13,13,86
2012,6,13,14,99
2012,6,13,15,62
2012,6,13,16,65
2012,6,13,17,61
2012,6,13,18,54
2012,6,13,19,48
2012,6,13,20,60
2012,6,13,21,40
2012,6,13,22,36
2012,6,13,23,17
2012,6,14,0,17
2012,6,14,1,15
2012,6,14,2,12
2012,6,14,3,11
2012,6,14,4,13
2012,6,14,5,13
2012,6,14,6,16
2012,6,14,7,10
2012,6,14,8,14
2012,6,14,9,8
2012,6,14,10,5
2012,6,14,11,6
2012,6,14,12,7
2012,6,14,13,17
2012,6,14,14,8
2012,6,14,15,8
2012,6,14,16,7
2012,6,14,17,5
2012,6,14,18,6
2012,6,14,19,11
2012,6,14,20,10
2012,6,14,21,8
2012,6,14,22,7
2012,6,14,23,7
2012,6,15,0,11
2012,6,15,1,11
2012,6,15,2,21
2012,6,15,3,15
2012,6,15,4,9
2012,6,15,5,14
2012,6,15,6,16
2012,6,15,7,11
2012,6,15,8,12
2012,6,15,9,9
2012,6,15,10,6
2012,6,15,11,4
2012,6,15,12,12
2012,6,15,13,16
2012,6,15,14,6
2012,6,15,15,6
2012,6,15,16,6
2012,6,15,17,9
2012,6,15,18,9
2012,6,15,19,10
2012,6,15,20,11
2012,6,15,21,12
2012,6,15,22,13
2012,6,15,23,14
2012,6,16,0,16
2012,6,16,1,11
2012,6,16,2,31
2012,6,16,3,34
2012,6,16,4,31
2012,6,16,5,76
2012,6,16,6,37
2012,6,16,7,25
2012,6,16,8,16
2012,6,16,9,15
2012,6,16,10,15
2012,6,16,11,12
2012,6,16,12,11
2012,6,16,13,12
2012,6,16,14,12
2012,6,16,15,16
2012,6,16,16,17
2012,6,16,17,16
2012,6,16,18,21
2012,6,16,19,25
2012,6,16,20,29
2012,6,16,21,37
2012,6,16,22,38
2012,6,16,23,30
2012,6,17,0,35
2012,6,17,1,53
2012,6,17,2,58
2012,6,17,3,49
2012,6,17,4,43
2012,6,17,5,42
2012,6,17,6,38
2012,6,17,7,46
2012,6,17,8,49
2012,6,17,9,54
2012,6,17,10,65
2012,6,17,11,87
2012,6,17,12,111
2012,6,17,13,104
2012,6,17,14,127
2012,6,17,15,113
2012,6,17,16,103
2012,6,17,17,96
2012,6,17,18,96
2012,6,17,19,93
2012,6,17,20,96
2012,6,17,21,86
2012,6,17,22,79
2012,6,17,23,99
2012,6,18,0,101
2012,6,18,1,113
2012,6,18,2,111
2012,6,18,3,118
2012,6,18,4,116
2012,6,18,5,126
2012,6,18,6,133
2012,6,18,7,154
2012,6,18,8,144
2012,6,18,9,145
2012,6,18,10,151
2012,6,18,11,153
2012,6,18,12,155
2012,6,18,13,154
2012,6,18,14,160
2012,6,18,15,164
2012,6,18,16,202
2012,6,18,17,216
2012,6,18,18,232
2012,6,18,19,254
2012,6,18,20,255
2012,6,18,21,257
2012,6,18,22,305
2012,6,18,23,266
2012,6,19,0,259
2012,6,19,1,236
2012,6,19,2,219
2012,6,19,3,185
2012,6,19,4,164
2012,6,19,5,147
2012,6,19,6,139
2012,6,19,7,132
2012,6,19,8,140
2012,6,19,9,150
2012,6,19,10,135
2012,6,19,11,157
2012,6,19,12,159
2012,6,19,13,161
2012,6,19,14,166
2012,6,19,15,208
2012,6,19,16,275
2012,6,19,17,259
2012,6,19,18,225
2012,6,19,19,204
2012,6,19,20,228
2012,6,19,21,139
2012,6,19,22,117
2012,6,19,23,160
2012,6,20,0,277
2012,6,20,1,296
2012,6,20,2,287
2012,6,20,3,338
2012,6,20,4,289
2012,6,20,5,237
2012,6,20,6,186
2012,6,20,7,135
2012,6,20,8,111
2012,6,20,9,94
2012,6,20,10,82
2012,6,20,11,72
2012,6,20,12,83
2012,6,20,13,92
2012,6,20,14,101
2012,6,20,15,113
2012,6,20,16,130
2012,6,20,17,226
2012,6,20,18,306
2012,6,20,19,164
2012,6,20,20,175
2012,6,20,21,175
2012,6,20,22,171
2012,6,20,23,202
2012,6,21,0,185
2012,6,21,1,209
2012,6,21,2,214
2012,6,21,3,192
2012,6,21,4,191
2012,6,21,5,203
2012,6,21,6,293
2012,6,21,7,284
2012,6,21,8,193
2012,6,21,9,183
2012,6,21,10,165
2012,6,21,11,166
2012,6,21,12,153
2012,6,21,13,154
2012,6,21,14,153
2012,6,21,15,158
2012,6,21,16,163
2012,6,21,17,182
2012,6,21,18,230
2012,6,21,19,210
2012,6,21,20,183
2012,6,21,21,191
2012,6,21,22,60
2012,6,21,23,52
2012,6,22,0,59
2012,6,22,1,65
2012,6,22,2,71
2012,6,22,3,83
2012,6,22,4,84
2012,6,22,5,88
2012,6,22,6,86
2012,6,22,7,87
2012,6,22,8,85
2012,6,22,9,80
2012,6,22,10,61
2012,6,22,11,85
2012,6,22,12,110
2012,6,22,13,125
2012,6,22,14,156
2012,6,22,15,160
2012,6,22,16,165
2012,6,22,17,145
2012,6,22,18,148
2012,6,22,19,109
2012,6,22,20,98
2012,6,22,21,105
2012,6,22,22,111
2012,6,22,23,111
2012,6,23,0,127
2012,6,23,1,138
2012,6,23,2,146
2012,6,23,3,164
2012,6,23,4,173
2012,6,23,5,181
2012,6,23,6,187
2012,6,23,7,182
2012,6,23,8,159
2012,6,23,9,140
2012,6,23,10,136
2012,6,23,11,138
2012,6,23,12,142
2012,6,23,13,152
2012,6,23,14,165
2012,6,23,15,167
2012,6,23,16,173
2012,6,23,17,178
2012,6,23,18,190
2012,6,23,19,189
2012,6,23,20,205
2012,6,23,21,218
2012,6,23,22,224
2012,6,23,23,101
2012,6,24,0,186
2012,6,24,1,249
2012,6,24,2,244
2012,6,24,3,238
2012,6,24,4,229
2012,6,24,5,215
2012,6,24,6,170
2012,6,24,7,166
2012,6,24,8,162
2012,6,24,9,145
2012,6,24,10,127
2012,6,24,11,132
2012,6,24,12,143
2012,6,24,13,163
2012,6,24,14,168
2012,6,24,15,130
2012,6,24,16,140
2012,6,24,17,162
2012,6,24,18,196
2012,6,24,19,143
2012,6,24,20,140
2012,6,24,21,144
2012,6,24,22,144
2012,6,24,23,69
2012,6,25,0,75
2012,6,25,1,71
2012,6,25,2,70
2012,6,25,3,61
2012,6,25,4,73
2012,6,25,5,75
2012,6,25,6,86
2012,6,25,7,98
2012,6,25,8,94
2012,6,25,9,90
2012,6,25,10,76
2012,6,25,11,80
2012,6,25,12,91
2012,6,25,13,95
2012,6,25,14,101
2012,6,25,15,118
2012,6,25,16,135
2012,6,25,17,147
2012,6,25,18,131
2012,6,25,19,128
2012,6,25,20,88
2012,6,25,21,60
2012,6,25,22,62
2012,6,25,23,73
2012,6,26,0,64
2012,6,26,1,132
2012,6,26,2,138
2012,6,26,3,131
2012,6,26,4,131
2012,6,26,5,134
2012,6,26,6,127
2012,6,26,7,116
2012,6,26,8,120
2012,6,26,9,111
2012,6,26,10,108
2012,6,26,11,107
2012,6,26,12,115
2012,6,26,13,118
2012,6,26,14,121
2012,6,26,15,150
2012,6,26,16,149
2012,6,26,17,131
2012,6,26,18,126
2012,6,26,19,100
2012,6,26,20,59
2012,6,26,21,57
2012,6,26,22,47
2012,6,26,23,44
2012,6,27,0,48
2012,6,27,1,51
2012,6,27,2,66
2012,6,27,3,77
2012,6,27,4,110
2012,6,27,5,127
2012,6,27,6,130
2012,6,27,7,139
2012,6,27,8,111
2012,6,27,9,96
2012,6,27,10,62
2012,6,27,11,51
2012,6,27,12,44
2012,6,27,13,58
2012,6,27,14,63
2012,6,27,15,70
2012,6,27,16,72
2012,6,27,17,46
2012,6,27,18,31
2012,6,27,19,36
2012,6,27,20,39
2012,6,27,21,51
2012,6,27,22,41
2012,6,27,23,34
2012,6,28,0,34
2012,6,28,1,43
2012,6,28,2,51
2012,6,28,3,59
2012,6,28,4,59
2012,6,28,5,53
2012,6,28,6,52
2012,6,28,7,63
2012,6,28,8,60
2012,6,28,9,74
2012,6,28,10,86
2012,6,28,11,89
2012,6,28,12,84
2012,6,28,13,106
2012,6,28,14,128
2012,6,28,15,174
2012,6,28,16,208
2012,6,28,17,194
2012,6,28,18,218
2012,6,28,19,202
2012,6,28,20,178
2012,6,28,21,174
2012,6,28,22,175
2012,6,28,23,151
2012,6,29,0,129
2012,6,29,1,119
2012,6,29,2,109
2012,6,29,3,104
2012,6,29,4,118
2012,6,29,5,105
2012,6,29,6,91
2012,6,29,7,90
2012,6,29,8,72
2012,6,29,9,75
2012,6,29,10,74
2012,6,29,11,63
2012,6,29,12,61
2012,6,29,13,61
2012,6,29,14,59
2012,6,29,15,67
2012,6,29,16,69
2012,6,29,17,73
2012,6,29,18,72
2012,6,29,19,73
2012,6,29,20,81
2012,6,29,21,83
2012,6,29,22,98
2012,6,29,23,106
2012,6,30,0,110
2012,6,30,1,98
2012,6,30,2,104
2012,6,30,3,105
2012,6,30,4,97
2012,6,30,5,127
2012,6,30,6,128
2012,6,30,7,128
2012,6,30,8,100
2012,6,30,9,78
2012,6,30,10,70
2012,6,30,11,50
2012,6,30,12,36
2012,6,30,13,30
2012,6,30,14,24
2012,6,30,15,21
2012,6,30,16,27
2012,6,30,17,40
2012,6,30,18,40
2012,6,30,19,27
2012,6,30,20,42
2012,6,30,21,71
2012,6,30,22,69
2012,6,30,23,69
2012,7,1,0,77
2012,7,1,1,77
2012,7,1,2,90
2012,7,1,3,104
2012,7,1,4,112
2012,7,1,5,126
2012,7,1,6,131
2012,7,1,7,134
2012,7,1,8,135
2012,7,1,9,145
2012,7,1,10,138
2012,7,1,11,140
2012,7,1,12,137
2012,7,1,13,129
2012,7,1,14,131
2012,7,1,15,133
2012,7,1,16,140
2012,7,1,17,121
2012,7,1,18,122
2012,7,1,19,121
2012,7,1,20,120
2012,7,1,21,192
2012,7,1,22,199
2012,7,1,23,205
2012,7,2,0,200
2012,7,2,1,178
2012,7,2,2,104
2012,7,2,3,84
2012,7,2,4,61
2012,7,2,5,38
2012,7,2,6,27
2012,7,2,7,17
2012,7,2,8,17
2012,7,2,9,19
2012,7,2,10,12
2012,7,2,11,9
2012,7,2,12,13
2012,7,2,13,13
2012,7,2,14,12
2012,7,2,15,19
2012,7,2,16,18
2012,7,2,17,16
2012,7,2,18,22
2012,7,2,19,21
2012,7,2,20,24
2012,7,2,21,27
2012,7,2,22,22
2012,7,2,23,23
2012,7,3,0,33
2012,7,3,1,45
2012,7,3,2,48
2012,7,3,3,51
2012,7,3,4,45
2012,7,3,5,48
2012,7,3,6,35
2012,7,3,7,32
2012,7,3,8,29
2012,7,3,9,21
2012,7,3,10,20
2012,7,3,11,16
2012,7,3,12,18
2012,7,3,13,18
2012,7,3,14,15
2012,7,3,15,26
2012,7,3,16,22
2012,7,3,17,20
2012,7,3,18,24
2012,7,3,19,22
2012,7,3,20,24
2012,7,3,21,33
2012,7,3,22,42
2012,7,3,23,103
2012,7,4,0,115
2012,7,4,1,60
2012,7,4,2,45
2012,7,4,3,60
2012,7,4,4,69
2012,7,4,5,87
2012,7,4,6,91
2012,7,4,7,114
2012,7,4,8,96
2012,7,4,9,97
2012,7,4,10,81
2012,7,4,11,81
2012,7,4,12,83
2012,7,4,13,88
2012,7,4,14,85
2012,7,4,15,95
2012,7,4,16,114
2012,7,4,17,110
2012,7,4,18,106
2012,7,4,19,105
2012,7,4,20,98
2012,7,4,21,89
2012,7,4,22,83
2012,7,4,23,68
2012,7,5,0,77
2012,7,5,1,75
2012,7,5,2,78
2012,7,5,3,86
2012,7,5,4,94
2012,7,5,5,93
2012,7,5,6,85
2012,7,5,7,77
2012,7,5,8,73
2012,7,5,9,105
2012,7,5,10,89
2012,7,5,11,93
2012,7,5,12,97
2012,7,5,13,92
2012,7,5,14,96
2012,7,5,15,109
2012,7,5,16,109
2012,7,5,17,110
2012,7,5,18,132
2012,7,5,19,149
2012,7,5,20,133
2012,7,5,21,124
